,nombres,edades,generos,ciudades,hijos,mascotas,vehiculos,salario
8390,persona_8390,40,M,Tenjo,1,3,1,2595
8391,persona_8391,61,M,Cajica,0,0,1,2052
8392,persona_8392,52,F,Tenjo,1,1,1,5155
8393,persona_8393,48,F,Chía,3,5,2,2420
8394,persona_8394,68,M,Zipa,3,2,0,2178
8395,persona_8395,40,F,Zipa,3,4,2,3537
8396,persona_8396,59,M,Tenjo,0,0,2,971
8397,persona_8397,52,M,Tenjo,3,4,1,4186
8398,persona_8398,46,M,Zipa,1,3,2,5078
8399,persona_8399,65,M,Zipa,1,2,1,5778
8400,persona_8400,24,F,Bogotá,2,1,1,3997
8401,persona_8401,63,M,Cajica,1,2,0,1760
8402,persona_8402,28,F,Cajica,0,1,1,2540
8403,persona_8403,63,F,Bogotá,0,1,2,1956
8404,persona_8404,34,M,Cajica,1,5,2,6898
8405,persona_8405,45,F,Cajica,1,2,2,6957
8406,persona_8406,66,M,Chía,2,3,0,3708
8407,persona_8407,56,M,Bogotá,3,5,0,1073
8408,persona_8408,64,F,Chía,1,4,0,4710
8409,persona_8409,31,M,Cajica,0,2,0,6768
8410,persona_8410,30,F,Cajica,0,2,1,6446
8411,persona_8411,33,F,Bogotá,2,5,0,5890
8412,persona_8412,43,F,Chía,3,5,0,6339
8413,persona_8413,47,M,Bogotá,2,1,0,2194
8414,persona_8414,28,M,Zipa,2,1,0,2374
8415,persona_8415,38,F,Cajica,2,5,0,4273
8416,persona_8416,21,F,Tenjo,1,2,1,1054
8417,persona_8417,23,M,Chía,2,0,1,3534
8418,persona_8418,55,F,Bogotá,0,4,1,5149
8419,persona_8419,42,F,Cajica,1,4,0,2342
8420,persona_8420,47,M,Zipa,3,4,2,4808
8421,persona_8421,53,M,Tenjo,0,0,0,3507
8422,persona_8422,48,F,Chía,3,3,1,5739
8423,persona_8423,64,F,Cajica,0,5,0,2750
8424,persona_8424,38,F,Cajica,2,3,1,6447
8425,persona_8425,52,M,Chía,2,1,0,3454
8426,persona_8426,23,F,Tenjo,0,3,0,2050
8427,persona_8427,62,F,Tenjo,3,0,1,4564
8428,persona_8428,39,F,Zipa,0,3,0,5752
8429,persona_8429,49,M,Cajica,2,2,1,3745
8430,persona_8430,40,F,Chía,0,3,2,3480
8431,persona_8431,69,M,Cajica,3,4,0,4728
8432,persona_8432,20,M,Zipa,1,4,1,4274
8433,persona_8433,28,M,Tenjo,2,2,2,3412
8434,persona_8434,38,F,Tenjo,1,3,1,6048
8435,persona_8435,44,F,Cajica,1,0,1,3246
8436,persona_8436,38,F,Zipa,3,5,2,1144
8437,persona_8437,34,F,Tenjo,2,4,2,4746
8438,persona_8438,65,M,Cajica,3,5,1,4959
8439,persona_8439,65,M,Chía,2,4,2,5566
8440,persona_8440,30,F,Cajica,3,5,0,3819
8441,persona_8441,23,F,Bogotá,3,5,2,2771
8442,persona_8442,67,M,Chía,3,3,0,4969
8443,persona_8443,54,M,Bogotá,0,3,1,3716
8444,persona_8444,66,M,Chía,1,1,0,6903
8445,persona_8445,46,F,Bogotá,2,3,2,1825
8446,persona_8446,63,F,Zipa,1,2,2,5019
8447,persona_8447,25,M,Tenjo,1,4,0,5238
8448,persona_8448,26,F,Chía,1,2,1,4814
8449,persona_8449,44,M,Bogotá,3,4,1,2562
8450,persona_8450,38,F,Tenjo,3,4,2,6218
8451,persona_8451,46,M,Bogotá,1,5,2,1569
8452,persona_8452,38,M,Bogotá,3,5,2,6941
8453,persona_8453,44,F,Cajica,2,4,2,6743
8454,persona_8454,21,M,Cajica,2,2,0,2673
8455,persona_8455,28,F,Cajica,0,2,2,4888
8456,persona_8456,28,M,Zipa,0,4,2,5500
8457,persona_8457,27,F,Cajica,2,0,2,3327
8458,persona_8458,47,F,Bogotá,2,0,2,6237
8459,persona_8459,51,M,Chía,0,4,1,2694
8460,persona_8460,61,M,Tenjo,1,4,0,6809
8461,persona_8461,59,F,Zipa,3,0,1,5151
8462,persona_8462,52,M,Bogotá,0,4,1,5638
8463,persona_8463,43,M,Chía,3,5,0,5944
8464,persona_8464,58,M,Bogotá,2,0,0,6313
8465,persona_8465,39,F,Chía,2,4,0,5488
8466,persona_8466,32,M,Cajica,1,4,2,3440
8467,persona_8467,32,M,Chía,0,0,0,6557
8468,persona_8468,49,M,Chía,1,2,0,3794
8469,persona_8469,37,F,Tenjo,3,3,2,2206
8470,persona_8470,35,M,Cajica,0,1,1,6550
8471,persona_8471,34,F,Zipa,1,2,0,1842
8472,persona_8472,49,F,Bogotá,0,3,0,4438
8473,persona_8473,59,M,Zipa,3,2,2,4163
8474,persona_8474,59,M,Zipa,3,5,1,3375
8475,persona_8475,53,F,Cajica,3,5,0,6571
8476,persona_8476,38,F,Zipa,3,5,2,3485
8477,persona_8477,25,F,Bogotá,3,4,1,6243
8478,persona_8478,24,F,Bogotá,2,4,1,5738
8479,persona_8479,45,F,Bogotá,1,1,0,4928
8480,persona_8480,49,F,Tenjo,0,5,0,6606
8481,persona_8481,43,M,Zipa,1,4,0,6559
8482,persona_8482,35,F,Bogotá,3,1,2,6703
8483,persona_8483,62,F,Zipa,3,4,1,3698
8484,persona_8484,51,M,Tenjo,3,0,2,1246
8485,persona_8485,55,M,Bogotá,1,4,1,2350
8486,persona_8486,47,M,Bogotá,3,5,1,3497
8487,persona_8487,24,M,Cajica,0,3,1,6046
8488,persona_8488,48,F,Bogotá,2,0,0,4648
8489,persona_8489,51,F,Tenjo,3,4,1,4579
8490,persona_8490,27,M,Zipa,2,0,2,6579
8491,persona_8491,25,M,Chía,1,4,2,3468
8492,persona_8492,64,M,Zipa,2,3,2,5833
8493,persona_8493,22,M,Cajica,3,2,1,6343
8494,persona_8494,47,F,Tenjo,0,0,0,3260
8495,persona_8495,63,M,Chía,3,2,2,6978
8496,persona_8496,29,M,Chía,1,1,2,6257
8497,persona_8497,66,F,Tenjo,1,3,1,2936
8498,persona_8498,53,M,Tenjo,0,1,0,3633
8499,persona_8499,42,M,Tenjo,1,5,1,3717
8500,persona_8500,41,F,Chía,3,5,1,1302
8501,persona_8501,51,M,Bogotá,1,4,1,1070
8502,persona_8502,22,M,Bogotá,0,5,2,1765
8503,persona_8503,33,M,Tenjo,0,4,2,5797
8504,persona_8504,63,F,Zipa,1,3,0,4491
8505,persona_8505,70,M,Zipa,0,3,0,4883
8506,persona_8506,61,F,Chía,1,3,0,3010
8507,persona_8507,38,F,Bogotá,1,4,2,3589
8508,persona_8508,38,F,Chía,2,3,1,3214
8509,persona_8509,69,M,Cajica,0,0,1,6328
8510,persona_8510,52,F,Tenjo,0,5,1,2667
8511,persona_8511,66,F,Tenjo,1,3,2,4390
8512,persona_8512,51,M,Zipa,2,3,2,4218
8513,persona_8513,27,M,Bogotá,1,0,0,1483
8514,persona_8514,51,F,Bogotá,1,3,2,4773
8515,persona_8515,31,F,Cajica,3,0,0,973
8516,persona_8516,61,F,Zipa,1,5,2,4921
8517,persona_8517,54,F,Chía,2,1,2,1388
8518,persona_8518,70,M,Chía,1,4,2,1061
8519,persona_8519,43,M,Bogotá,2,2,1,2351
8520,persona_8520,20,F,Zipa,0,0,2,5585
8521,persona_8521,26,M,Bogotá,3,1,2,1775
8522,persona_8522,43,F,Tenjo,0,1,1,6012
8523,persona_8523,27,M,Chía,0,2,1,1893
8524,persona_8524,42,M,Cajica,3,4,2,2772
8525,persona_8525,32,M,Tenjo,2,3,0,1390
8526,persona_8526,32,M,Zipa,2,3,1,3895
8527,persona_8527,25,F,Zipa,2,4,1,5197
8528,persona_8528,47,F,Chía,0,0,0,1617
8529,persona_8529,65,M,Chía,0,2,0,1870
8530,persona_8530,25,M,Chía,1,4,0,4034
8531,persona_8531,35,M,Bogotá,0,0,1,6115
8532,persona_8532,68,M,Zipa,3,4,1,2349
8533,persona_8533,25,M,Tenjo,3,1,0,3352
8534,persona_8534,70,M,Bogotá,0,5,0,4951
8535,persona_8535,31,F,Cajica,1,4,0,1486
8536,persona_8536,44,F,Chía,2,5,2,1025
8537,persona_8537,69,F,Tenjo,0,3,1,4819
8538,persona_8538,59,F,Tenjo,3,1,0,3066
8539,persona_8539,44,M,Cajica,3,3,0,2537
8540,persona_8540,29,M,Zipa,3,1,0,5855
8541,persona_8541,30,M,Cajica,2,3,2,2270
8542,persona_8542,68,M,Cajica,3,4,2,2607
8543,persona_8543,59,F,Bogotá,0,3,1,3328
8544,persona_8544,24,M,Cajica,1,3,0,4016
8545,persona_8545,40,F,Tenjo,1,5,1,4602
8546,persona_8546,35,F,Tenjo,2,0,1,3219
8547,persona_8547,30,F,Tenjo,0,3,2,6283
8548,persona_8548,20,M,Chía,3,3,2,3293
8549,persona_8549,34,F,Tenjo,2,0,2,3543
8550,persona_8550,40,F,Zipa,2,5,0,4791
8551,persona_8551,56,F,Bogotá,3,1,0,5684
8552,persona_8552,68,M,Tenjo,1,3,1,1957
8553,persona_8553,32,F,Tenjo,2,1,2,5469
8554,persona_8554,24,F,Bogotá,1,4,2,6851
8555,persona_8555,48,F,Zipa,2,4,2,6656
8556,persona_8556,68,M,Zipa,0,4,0,4179
8557,persona_8557,24,F,Tenjo,2,1,0,4011
8558,persona_8558,27,M,Bogotá,3,0,2,1175
8559,persona_8559,68,F,Zipa,1,3,0,4947
8560,persona_8560,49,M,Tenjo,1,1,0,6462
8561,persona_8561,52,F,Zipa,1,4,1,4673
8562,persona_8562,50,M,Chía,1,4,1,1232
8563,persona_8563,20,M,Zipa,0,4,2,2336
8564,persona_8564,55,F,Bogotá,3,5,1,3637
8565,persona_8565,29,F,Tenjo,3,0,1,1206
8566,persona_8566,30,F,Zipa,3,1,1,6098
8567,persona_8567,39,F,Tenjo,3,0,1,2994
8568,persona_8568,35,M,Tenjo,2,5,0,6852
8569,persona_8569,46,M,Tenjo,2,5,0,2130
8570,persona_8570,61,M,Zipa,3,5,2,6558
8571,persona_8571,54,F,Bogotá,0,2,1,4250
8572,persona_8572,20,M,Bogotá,2,3,0,2509
8573,persona_8573,29,M,Zipa,3,2,0,6855
8574,persona_8574,44,F,Chía,0,5,0,2301
8575,persona_8575,41,F,Bogotá,3,4,0,4365
8576,persona_8576,20,F,Bogotá,3,5,0,1126
8577,persona_8577,65,M,Bogotá,1,1,0,5581
8578,persona_8578,62,F,Chía,1,3,0,3677
8579,persona_8579,24,F,Chía,2,0,2,6281
8580,persona_8580,40,F,Tenjo,1,5,0,4685
8581,persona_8581,63,F,Tenjo,2,3,2,1737
8582,persona_8582,24,M,Cajica,2,1,1,951
8583,persona_8583,30,F,Tenjo,1,5,0,1652
8584,persona_8584,36,M,Zipa,0,1,2,2232
8585,persona_8585,51,F,Zipa,0,0,2,4680
8586,persona_8586,26,F,Chía,1,0,1,4448
8587,persona_8587,60,F,Zipa,3,2,0,3153
8588,persona_8588,59,F,Tenjo,0,0,0,5348
8589,persona_8589,61,M,Cajica,0,2,2,5609
8590,persona_8590,48,M,Zipa,3,1,2,4306
8591,persona_8591,39,F,Bogotá,3,0,1,4438
8592,persona_8592,22,F,Zipa,0,4,2,6584
8593,persona_8593,64,M,Cajica,1,2,0,2936
8594,persona_8594,61,M,Tenjo,1,3,1,4549
8595,persona_8595,56,F,Chía,3,2,0,2493
8596,persona_8596,51,M,Tenjo,2,2,0,4050
8597,persona_8597,22,F,Chía,0,3,2,4209
8598,persona_8598,40,M,Chía,1,3,0,4637
8599,persona_8599,31,F,Bogotá,2,5,0,6075
8600,persona_8600,49,M,Chía,0,2,2,2284
8601,persona_8601,29,F,Chía,3,1,0,1086
8602,persona_8602,22,M,Tenjo,3,2,0,2245
8603,persona_8603,64,M,Chía,2,1,2,3096
8604,persona_8604,34,F,Bogotá,1,0,2,6255
8605,persona_8605,48,F,Cajica,2,3,0,2768
8606,persona_8606,46,M,Cajica,3,2,0,3762
8607,persona_8607,55,M,Cajica,3,3,2,6127
8608,persona_8608,48,M,Zipa,0,4,0,3585
8609,persona_8609,38,F,Chía,2,0,1,6864
8610,persona_8610,26,F,Zipa,1,4,0,6807
8611,persona_8611,26,M,Bogotá,0,5,0,1829
8612,persona_8612,26,F,Chía,2,5,2,1063
8613,persona_8613,68,F,Tenjo,3,4,0,1749
8614,persona_8614,53,M,Cajica,1,1,0,4238
8615,persona_8615,31,M,Cajica,2,1,1,3113
8616,persona_8616,53,M,Chía,3,4,2,6540
8617,persona_8617,31,M,Tenjo,2,4,0,6880
8618,persona_8618,52,M,Zipa,3,0,1,1308
8619,persona_8619,65,F,Tenjo,1,4,1,4613
8620,persona_8620,58,F,Zipa,3,3,0,3537
8621,persona_8621,40,M,Bogotá,2,0,1,5386
8622,persona_8622,67,M,Chía,3,2,0,2161
8623,persona_8623,49,F,Tenjo,2,2,1,3219
8624,persona_8624,45,M,Chía,1,4,0,6676
8625,persona_8625,41,M,Cajica,2,3,1,6672
8626,persona_8626,20,M,Tenjo,0,2,2,1285
8627,persona_8627,31,M,Zipa,2,4,1,6874
8628,persona_8628,62,M,Bogotá,2,1,2,2877
8629,persona_8629,63,M,Chía,2,2,0,3981
8630,persona_8630,66,M,Cajica,1,5,1,2124
8631,persona_8631,54,F,Cajica,2,3,1,2241
8632,persona_8632,51,F,Tenjo,0,0,2,2489
8633,persona_8633,66,F,Bogotá,1,5,1,5764
8634,persona_8634,33,F,Bogotá,1,1,0,2579
8635,persona_8635,28,F,Chía,3,5,0,5093
8636,persona_8636,55,M,Chía,2,5,2,1830
8637,persona_8637,62,M,Cajica,0,2,0,5905
8638,persona_8638,54,F,Chía,1,2,1,6994
8639,persona_8639,51,M,Zipa,2,2,2,5521
8640,persona_8640,53,F,Zipa,3,1,1,4624
8641,persona_8641,49,F,Tenjo,0,2,0,6220
8642,persona_8642,59,F,Zipa,0,5,1,6610
8643,persona_8643,50,F,Tenjo,3,3,2,5696
8644,persona_8644,64,M,Chía,2,5,1,5970
8645,persona_8645,20,M,Tenjo,2,4,1,6499
8646,persona_8646,31,F,Tenjo,0,1,1,1060
8647,persona_8647,63,F,Chía,0,0,1,1104
8648,persona_8648,43,F,Chía,3,1,1,2929
8649,persona_8649,63,M,Chía,1,5,0,4496
8650,persona_8650,62,M,Bogotá,3,0,0,6843
8651,persona_8651,50,F,Cajica,2,0,1,2715
8652,persona_8652,36,F,Zipa,1,4,0,6802
8653,persona_8653,63,F,Zipa,0,3,2,1693
8654,persona_8654,27,F,Bogotá,3,3,1,6383
8655,persona_8655,41,M,Chía,3,4,0,5894
8656,persona_8656,60,F,Cajica,1,4,1,5229
8657,persona_8657,63,F,Cajica,1,5,2,1220
8658,persona_8658,34,F,Zipa,3,1,1,1187
8659,persona_8659,38,M,Tenjo,1,2,1,2744
8660,persona_8660,23,F,Bogotá,1,1,1,5467
8661,persona_8661,35,F,Chía,1,4,0,2354
8662,persona_8662,27,F,Tenjo,3,0,2,3170
8663,persona_8663,63,F,Bogotá,2,4,1,4304
8664,persona_8664,42,M,Tenjo,3,1,1,1525
8665,persona_8665,60,M,Tenjo,0,1,1,4727
8666,persona_8666,33,F,Zipa,1,2,0,3498
8667,persona_8667,67,F,Chía,3,2,2,1599
8668,persona_8668,36,M,Bogotá,0,5,0,4887
8669,persona_8669,33,M,Tenjo,2,1,2,1424
8670,persona_8670,48,F,Tenjo,0,3,2,1839
8671,persona_8671,48,M,Zipa,1,4,1,1109
8672,persona_8672,34,F,Cajica,2,4,1,2438
8673,persona_8673,55,F,Tenjo,0,1,2,6011
8674,persona_8674,43,M,Tenjo,3,0,1,3108
8675,persona_8675,28,M,Chía,3,0,0,5643
8676,persona_8676,35,M,Zipa,3,4,0,5044
8677,persona_8677,39,F,Chía,1,1,1,6427
8678,persona_8678,70,M,Chía,3,2,1,4234
8679,persona_8679,63,M,Cajica,3,5,2,5389
8680,persona_8680,32,F,Tenjo,1,2,2,6581
8681,persona_8681,43,M,Bogotá,2,3,2,6928
8682,persona_8682,47,F,Cajica,3,5,1,959
8683,persona_8683,47,F,Chía,2,3,0,5620
8684,persona_8684,22,F,Zipa,2,4,1,3954
8685,persona_8685,25,M,Tenjo,0,5,0,1265
8686,persona_8686,57,M,Chía,1,1,2,940
8687,persona_8687,31,F,Tenjo,2,4,1,5103
8688,persona_8688,39,F,Zipa,3,4,0,2161
8689,persona_8689,23,F,Tenjo,2,4,1,3043
8690,persona_8690,44,F,Zipa,1,1,0,4159
8691,persona_8691,60,F,Zipa,1,0,2,3179
8692,persona_8692,43,F,Bogotá,2,1,1,6653
8693,persona_8693,58,F,Zipa,3,4,1,5079
8694,persona_8694,43,F,Tenjo,3,2,0,1317
8695,persona_8695,38,M,Bogotá,3,3,0,3767
8696,persona_8696,46,F,Bogotá,1,0,0,5225
8697,persona_8697,25,F,Bogotá,2,1,1,4116
8698,persona_8698,46,M,Chía,2,2,0,1969
8699,persona_8699,34,F,Tenjo,2,5,1,4643
8700,persona_8700,53,F,Cajica,3,1,1,2645
8701,persona_8701,32,F,Cajica,0,5,2,2327
8702,persona_8702,21,M,Bogotá,1,4,0,4538
8703,persona_8703,40,F,Chía,2,4,2,3983
8704,persona_8704,46,M,Bogotá,2,2,2,4816
8705,persona_8705,61,F,Zipa,1,2,1,5669
8706,persona_8706,60,M,Bogotá,1,5,0,3193
8707,persona_8707,51,M,Tenjo,2,1,1,2045
8708,persona_8708,58,F,Chía,1,5,0,6874
8709,persona_8709,58,M,Zipa,3,3,2,1669
8710,persona_8710,23,M,Zipa,1,0,1,4373
8711,persona_8711,69,M,Bogotá,2,2,2,4157
8712,persona_8712,40,F,Cajica,3,1,1,6165
8713,persona_8713,29,M,Chía,2,0,0,1898
8714,persona_8714,38,F,Chía,0,5,2,2573
8715,persona_8715,68,F,Bogotá,3,3,0,1420
8716,persona_8716,51,M,Chía,0,5,0,1689
8717,persona_8717,39,M,Zipa,2,3,1,3513
8718,persona_8718,42,F,Chía,0,3,0,2232
8719,persona_8719,37,F,Chía,0,5,2,2472
8720,persona_8720,37,F,Cajica,1,4,1,4888
8721,persona_8721,38,F,Chía,2,3,1,1918
8722,persona_8722,52,F,Chía,2,2,1,3192
8723,persona_8723,41,M,Bogotá,1,1,0,4570
8724,persona_8724,39,M,Chía,1,0,2,1658
8725,persona_8725,43,F,Tenjo,0,3,2,5805
8726,persona_8726,38,M,Chía,3,5,2,1525
8727,persona_8727,24,M,Zipa,0,2,2,4674
8728,persona_8728,52,F,Chía,3,1,0,5682
8729,persona_8729,60,F,Cajica,3,4,2,4388
8730,persona_8730,67,M,Tenjo,3,2,0,5185
8731,persona_8731,29,M,Chía,2,0,2,1312
8732,persona_8732,49,F,Bogotá,3,5,2,5280
8733,persona_8733,49,F,Cajica,3,3,0,1683
8734,persona_8734,34,F,Tenjo,2,0,1,5614
8735,persona_8735,52,M,Cajica,1,3,0,6232
8736,persona_8736,47,M,Cajica,0,2,1,2030
8737,persona_8737,25,M,Bogotá,3,0,2,4854
8738,persona_8738,61,M,Tenjo,0,5,1,4984
8739,persona_8739,62,F,Tenjo,3,2,0,5222
8740,persona_8740,36,M,Tenjo,2,5,2,1615
8741,persona_8741,59,M,Bogotá,1,4,2,2111
8742,persona_8742,37,F,Chía,0,5,2,6109
8743,persona_8743,23,M,Chía,2,1,1,3078
8744,persona_8744,68,M,Cajica,1,0,2,6270
8745,persona_8745,64,M,Chía,2,4,2,5689
8746,persona_8746,68,F,Chía,0,0,2,6555
8747,persona_8747,49,F,Bogotá,1,0,1,5743
8748,persona_8748,61,F,Tenjo,3,2,0,1638
8749,persona_8749,36,M,Zipa,3,2,0,2006
8750,persona_8750,51,F,Cajica,1,3,1,969
8751,persona_8751,32,M,Tenjo,3,2,1,1620
8752,persona_8752,25,F,Chía,0,5,0,2718
8753,persona_8753,46,M,Cajica,1,2,1,3139
8754,persona_8754,31,M,Zipa,2,4,1,3007
8755,persona_8755,27,M,Cajica,2,0,0,3539
8756,persona_8756,43,M,Zipa,3,1,2,6370
8757,persona_8757,51,F,Bogotá,3,0,0,5070
8758,persona_8758,45,M,Cajica,1,2,2,1063
8759,persona_8759,69,M,Zipa,2,2,0,1499
8760,persona_8760,43,M,Cajica,3,2,1,6442
8761,persona_8761,57,M,Tenjo,0,1,1,4531
8762,persona_8762,25,F,Zipa,2,3,0,4010
8763,persona_8763,61,M,Chía,2,1,0,5726
8764,persona_8764,34,F,Bogotá,2,5,0,3128
8765,persona_8765,23,F,Cajica,2,1,0,5585
8766,persona_8766,56,F,Tenjo,1,5,1,2354
8767,persona_8767,43,M,Tenjo,2,3,2,2049
8768,persona_8768,67,F,Zipa,2,2,0,6447
8769,persona_8769,68,M,Zipa,1,2,1,5309
8770,persona_8770,25,M,Bogotá,1,4,2,3614
8771,persona_8771,21,F,Tenjo,1,5,0,2076
8772,persona_8772,31,M,Bogotá,2,2,1,5241
8773,persona_8773,49,F,Cajica,3,5,1,2636
8774,persona_8774,37,M,Tenjo,3,2,0,5233
8775,persona_8775,39,M,Zipa,1,2,1,3000
8776,persona_8776,51,M,Bogotá,2,3,2,3299
8777,persona_8777,40,M,Bogotá,1,5,2,1866
8778,persona_8778,52,M,Zipa,1,4,0,2420
8779,persona_8779,48,F,Tenjo,0,3,0,2446
8780,persona_8780,66,M,Bogotá,2,0,1,5141
8781,persona_8781,44,M,Cajica,3,4,1,1094
8782,persona_8782,49,F,Tenjo,1,4,1,6817
8783,persona_8783,50,F,Bogotá,2,1,1,2606
8784,persona_8784,20,M,Bogotá,3,3,1,924
8785,persona_8785,45,M,Chía,1,3,1,949
8786,persona_8786,42,F,Chía,2,5,0,3066
8787,persona_8787,62,M,Tenjo,3,2,0,3646
8788,persona_8788,22,F,Zipa,2,0,0,2630
8789,persona_8789,21,F,Bogotá,0,2,2,5460
8790,persona_8790,49,F,Cajica,2,1,0,4321
8791,persona_8791,30,M,Tenjo,2,5,0,5786
8792,persona_8792,48,M,Chía,2,0,1,6612
8793,persona_8793,50,M,Zipa,0,1,1,4095
8794,persona_8794,57,F,Bogotá,0,4,0,3235
8795,persona_8795,22,F,Bogotá,0,0,1,1770
8796,persona_8796,39,M,Tenjo,0,4,0,6163
8797,persona_8797,23,M,Cajica,3,4,0,5415
8798,persona_8798,68,M,Cajica,1,4,0,6911
8799,persona_8799,65,F,Tenjo,3,3,0,4792
8800,persona_8800,40,F,Chía,0,1,1,4844
8801,persona_8801,29,F,Tenjo,3,1,1,1539
8802,persona_8802,28,M,Zipa,0,1,2,1019
8803,persona_8803,29,F,Cajica,1,5,1,6950
8804,persona_8804,54,F,Chía,3,1,0,3733
8805,persona_8805,66,F,Cajica,2,5,0,5052
8806,persona_8806,30,F,Zipa,2,3,1,5239
8807,persona_8807,22,M,Zipa,0,0,0,6238
8808,persona_8808,48,F,Bogotá,0,2,0,6114
8809,persona_8809,65,F,Tenjo,1,5,0,6725
8810,persona_8810,32,F,Tenjo,1,0,1,6148
8811,persona_8811,56,F,Chía,3,1,1,5761
8812,persona_8812,60,F,Tenjo,0,0,2,3342
8813,persona_8813,63,M,Tenjo,0,2,2,4943
8814,persona_8814,32,F,Zipa,3,2,1,6240
8815,persona_8815,32,M,Chía,0,0,1,4443
8816,persona_8816,61,M,Tenjo,2,1,2,3637
8817,persona_8817,58,F,Tenjo,1,4,2,4961
8818,persona_8818,28,F,Zipa,2,2,1,5995
8819,persona_8819,69,F,Bogotá,2,4,0,5591
8820,persona_8820,39,M,Zipa,3,5,0,3765
8821,persona_8821,49,F,Tenjo,1,5,1,3184
8822,persona_8822,23,F,Bogotá,1,2,0,6831
8823,persona_8823,37,M,Cajica,3,2,2,5475
8824,persona_8824,45,F,Chía,0,3,1,4537
8825,persona_8825,21,M,Tenjo,3,5,1,6064
8826,persona_8826,56,M,Cajica,0,0,2,5264
8827,persona_8827,65,F,Bogotá,0,4,1,6269
8828,persona_8828,64,F,Zipa,1,3,0,4488
8829,persona_8829,41,M,Zipa,3,3,1,2108
8830,persona_8830,43,M,Cajica,3,2,2,1706
8831,persona_8831,37,F,Bogotá,1,4,0,1838
8832,persona_8832,70,F,Tenjo,1,0,0,4863
8833,persona_8833,39,M,Chía,1,1,1,5382
8834,persona_8834,52,F,Cajica,1,3,2,5613
8835,persona_8835,34,M,Cajica,1,1,2,4457
8836,persona_8836,69,F,Chía,1,3,2,4890
8837,persona_8837,69,F,Tenjo,3,4,2,3046
8838,persona_8838,32,F,Cajica,0,3,2,2484
8839,persona_8839,39,F,Zipa,1,2,1,2180
8840,persona_8840,54,F,Zipa,3,3,0,2839
8841,persona_8841,31,F,Bogotá,0,2,2,3230
8842,persona_8842,58,F,Zipa,2,5,0,6086
8843,persona_8843,32,M,Bogotá,2,3,1,6527
8844,persona_8844,28,M,Chía,2,5,1,5180
8845,persona_8845,54,F,Tenjo,1,4,0,4508
8846,persona_8846,34,M,Bogotá,3,4,0,2341
8847,persona_8847,65,F,Zipa,0,4,2,5958
8848,persona_8848,30,M,Cajica,1,5,1,1292
8849,persona_8849,48,F,Chía,3,2,1,6138
8850,persona_8850,44,M,Tenjo,0,3,2,2137
8851,persona_8851,29,F,Chía,2,1,2,3112
8852,persona_8852,46,F,Bogotá,1,2,1,2561
8853,persona_8853,45,M,Tenjo,1,4,0,1499
8854,persona_8854,28,F,Tenjo,0,5,1,5286
8855,persona_8855,31,M,Zipa,2,4,1,6525
8856,persona_8856,28,M,Tenjo,2,1,0,1545
8857,persona_8857,61,F,Bogotá,3,0,1,1045
8858,persona_8858,40,F,Chía,1,4,2,5546
8859,persona_8859,20,M,Tenjo,1,1,2,1732
8860,persona_8860,67,M,Cajica,2,3,0,1275
8861,persona_8861,54,F,Cajica,1,2,1,3200
8862,persona_8862,52,M,Zipa,3,0,2,4388
8863,persona_8863,54,M,Zipa,1,4,0,6007
8864,persona_8864,49,M,Zipa,3,4,2,3633
8865,persona_8865,56,F,Chía,1,1,2,4365
8866,persona_8866,66,F,Zipa,3,5,0,3686
8867,persona_8867,20,F,Chía,2,4,2,4798
8868,persona_8868,30,F,Zipa,1,5,2,1029
8869,persona_8869,20,M,Cajica,0,2,1,1930
8870,persona_8870,32,F,Chía,0,2,1,2487
8871,persona_8871,63,F,Tenjo,1,0,1,5752
8872,persona_8872,64,M,Chía,3,5,1,2126
8873,persona_8873,26,M,Zipa,3,1,2,2347
8874,persona_8874,30,F,Cajica,3,4,2,3878
8875,persona_8875,21,F,Bogotá,2,2,1,2525
8876,persona_8876,59,F,Cajica,2,3,0,2990
8877,persona_8877,44,M,Tenjo,1,4,0,3484
8878,persona_8878,46,M,Zipa,3,4,1,4258
8879,persona_8879,22,F,Bogotá,2,4,0,2096
8880,persona_8880,26,M,Tenjo,1,5,0,4633
8881,persona_8881,47,M,Bogotá,2,4,0,5558
8882,persona_8882,61,M,Cajica,1,1,0,4216
8883,persona_8883,42,F,Cajica,3,0,1,1822
8884,persona_8884,45,F,Cajica,1,0,1,5525
8885,persona_8885,57,F,Bogotá,3,2,0,1086
8886,persona_8886,62,F,Bogotá,3,2,1,5000
8887,persona_8887,25,F,Zipa,3,1,0,6128
8888,persona_8888,25,M,Tenjo,1,2,0,3458
8889,persona_8889,36,M,Chía,3,5,2,2155
8890,persona_8890,57,F,Zipa,0,0,2,2096
8891,persona_8891,25,M,Tenjo,0,1,0,1218
8892,persona_8892,28,F,Tenjo,2,2,2,5997
8893,persona_8893,43,F,Chía,0,3,2,6173
8894,persona_8894,26,M,Chía,0,5,2,5137
8895,persona_8895,50,M,Bogotá,3,3,0,6869
8896,persona_8896,48,M,Cajica,2,1,0,4273
8897,persona_8897,21,M,Bogotá,2,4,1,5456
8898,persona_8898,30,M,Bogotá,0,1,1,3002
8899,persona_8899,29,F,Zipa,1,0,1,1585
8900,persona_8900,60,F,Tenjo,1,0,0,3605
8901,persona_8901,33,F,Bogotá,1,0,2,5373
8902,persona_8902,63,F,Cajica,3,1,0,4577
